row_number	total_rows	total_tokens	HARM_CATEGORY_SEXUALLY_EXPLICIT	HARM_CATEGORY_HATE_SPEECH	HARM_CATEGORY_HARASSMENT	HARM_CATEGORY_DANGEROUS_CONTENT
2336	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2337	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2338	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2339	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2340	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2308	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2309	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2310	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2311	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2312	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2313	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2314	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2315	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2316	3992	79	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2317	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2318	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2319	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2320	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2321	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2322	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2323	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2324	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2325	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2326	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2327	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2328	3992	80	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2329	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2330	3992	130	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2331	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2332	3992	100	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2333	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2334	3992	80	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2335	3992	103	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2336	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2337	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2338	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2339	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2340	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2341	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2342	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2343	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2344	3992	78	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2345	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2346	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2347	3992	106	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2348	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2349	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2350	3992	103	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2351	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2352	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2353	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2354	3992	122	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2355	3992	114	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2356	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2357	3992	114	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2358	3992	125	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2359	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2360	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2361	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2362	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2363	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2364	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2365	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2366	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2367	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2368	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2369	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2370	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2371	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2372	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2373	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2374	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2375	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2376	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2377	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2378	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2379	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2380	3992	86	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2381	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2382	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2383	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2384	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2385	3992	86	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2386	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2387	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2388	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2389	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2390	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2391	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2392	3992	123	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2393	3992	104	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2394	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2395	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2396	3992	72	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2397	3992	72	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2398	3992	74	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2399	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2400	3992	114	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2401	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2402	3992	106	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2403	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2404	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2405	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2406	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2407	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2408	3992	76	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2409	3992	76	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2410	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2411	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2412	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2367	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2368	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2369	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2370	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2371	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2372	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2373	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2374	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2375	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2376	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2377	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2378	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2379	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2380	3992	86	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2381	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2382	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2383	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2384	3992	85	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2385	3992	86	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2386	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2387	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2388	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2389	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2390	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2391	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2392	3992	123	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2393	3992	104	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2394	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2395	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2396	3992	72	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2397	3992	72	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2398	3992	74	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2399	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2400	3992	114	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2401	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2402	3992	106	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2403	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2404	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2405	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2406	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2407	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2408	3992	76	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2409	3992	76	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2410	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2411	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2412	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2413	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2414	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2415	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2416	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2417	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2418	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2419	3992	112	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2420	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2421	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2422	3992	74	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2423	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2424	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2425	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2426	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2427	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2428	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2429	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2430	3992	112	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2431	3992	105	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2432	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2433	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2434	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2435	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2436	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2437	3992	77	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2438	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2439	3992	104	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2440	3992	86	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2441	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2442	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2443	3992	88	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2444	3992	94	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2445	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2446	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2447	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2448	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2449	3992	71	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2450	3992	98	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2451	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2452	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2453	3992	76	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2454	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2455	3992	193	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2456	3992	194	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2457	3992	290	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2458	3992	163	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2459	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2460	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2461	3992	110	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2462	3992	114	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2463	3992	114	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2464	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2465	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2466	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2467	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2468	3992	91	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2469	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2470	3992	93	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2471	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2472	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2473	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2474	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2475	3992	120	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2476	3992	112	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2477	3992	116	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2478	3992	111	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2479	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2480	3992	108	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2481	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2482	3992	119	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2483	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2484	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2485	3992	187	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2486	3992	108	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2487	3992	92	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2488	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2489	3992	99	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2490	3992	118	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2491	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2492	3992	115	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2493	3992	83	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2494	3992	112	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2495	3992	108	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2496	3992	79	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2497	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2498	3992	82	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2499	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2500	3992	84	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2501	3992	80	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2502	3992	79	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2503	3992	122	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2504	3992	103	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2505	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2506	3992	112	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2507	3992	101	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2508	3992	79	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2509	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2510	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2511	3992	107	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2512	3992	90	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2513	3992	109	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2514	3992	249	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2515	3992	321	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2516	3992	185	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2517	3992	155	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2518	3992	196	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2519	3992	141	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2520	3992	555	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2521	3992	127	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2522	3992	180	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2523	3992	173	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2524	3992	278	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2525	3992	141	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2526	3992	217	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2527	3992	199	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2528	3992	265	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2529	3992	117	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2530	3992	187	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2531	3992	145	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2532	3992	229	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2533	3992	146	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2534	3992	186	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE
2535	3992	270	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2536	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2537	3992	80	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2538	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2539	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2540	3992	102	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2541	3992	104	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2542	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2543	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2544	3992	87	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2545	3992	96	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2546	3992	113	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	HIGH
2547	3992	89	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2548	3992	108	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	LOW
2549	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2550	3992	75	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2551	3992	76	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2552	3992	81	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2553	3992	95	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
2554	3992	97	NEGLIGIBLE	NEGLIGIBLE	NEGLIGIBLE	MEDIUM
